SalePrice,MSSubClass,LotFrontage,LotArea,LotConfig,Neighborhood,Condition1,Condition2,YearBuilt,YearRemodAdd,RoofStyle,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,MoSold,YrSold,SaleCondition
99900,30,56,4060,Corner,Edwards,Feedr,Norm,1922,1950,Gable,None,0,TA,PConc,864,864,864,0,864,2,1,TA,4,NA,NA,NA,0,0,7,2009,Normal
190000,80,59,9587,Inside,Gilbert,Norm,Norm,2005,2005,Gable,Stone,182,Gd,PConc,201,856,1166,0,1166,2,1,Gd,5,Attchd,2005,Fin,2,400,7,2008,Normal
151000,20,65,9750,FR2,NAmes,Norm,Norm,1969,1969,Gable,None,0,TA,CBlock,14,1054,1054,0,1054,3,1,TA,6,Attchd,1969,Unf,2,460,7,2008,Normal
181000,60,NA,24682,CulDSac,Gilbert,RRAn,Norm,1999,1999,Gable,None,0,TA,PConc,841,841,892,783,1675,3,1,TA,7,BuiltIn,1999,Fin,2,502,6,2009,Normal
128900,20,80,9600,Inside,NAmes,Norm,Norm,1956,1956,Hip,None,0,TA,CBlock,546,1050,1050,0,1050,2,1,TA,5,Attchd,1956,Unf,1,338,6,2009,Normal
161500,50,NA,11250,Inside,ClearCr,Norm,Norm,1957,1989,Gable,None,0,TA,CBlock,1104,1104,1104,684,1788,5,1,TA,8,Attchd,1957,Unf,1,304,11,2009,Normal
180500,70,60,13515,Inside,BrkSide,Norm,Norm,1919,1950,Gambrel,None,0,TA,PConc,764,764,1060,764,1824,3,1,TA,8,Detchd,1940,Unf,2,520,7,2007,Normal
181000,120,34,4060,Inside,NAmes,Norm,Norm,1998,1999,Gable,None,0,Gd,PConc,1139,1405,1337,0,1337,2,1,Gd,5,Attchd,1998,Fin,2,511,8,2008,Abnorml
183900,160,35,3735,FR3,Somerst,Norm,Norm,1999,1999,Hip,BrkFace,218,Gd,PConc,241,691,713,739,1452,3,1,Gd,6,Detchd,1999,Unf,2,506,3,2006,Normal
122000,190,60,10120,Inside,OldTown,Feedr,Norm,1910,1950,Hip,None,0,Fa,CBlock,925,925,964,925,1889,4,2,TA,9,Detchd,1960,Unf,1,308,1,2007,Normal
378500,20,89,13214,Inside,Timber,Norm,Norm,2008,2009,Hip,None,0,Ex,PConc,2002,2002,2018,0,2018,3,1,Ex,10,Attchd,2009,Fin,3,746,5,2010,Normal
381000,50,NA,14100,Inside,Crawfor,Norm,Norm,1935,1997,Gable,BrkFace,632,TA,CBlock,536,728,1968,1479,3447,4,1,Gd,11,BuiltIn,1982,Unf,3,1014,5,2008,Normal
144000,50,78,11344,Inside,NAmes,Feedr,Norm,1958,1958,Gable,BrkFace,180,TA,CBlock,414,874,874,650,1524,3,1,TA,7,Attchd,1958,Unf,1,315,7,2007,Normal
260000,40,NA,23595,Inside,ClearCr,Norm,Norm,1979,1979,Shed,None,0,Gd,PConc,74,1332,1332,192,1524,0,1,Gd,4,Attchd,1979,Fin,2,586,4,2010,Normal
185750,20,NA,9156,Inside,NWAmes,PosN,Norm,1968,1968,Hip,None,0,TA,CBlock,1489,1489,1489,0,1489,3,1,Gd,7,Attchd,1968,RFn,2,462,8,2009,Normal
137000,20,NA,13526,CulDSac,Sawyer,Norm,Norm,1965,1965,Hip,BrkFace,114,TA,CBlock,0,935,935,0,935,3,1,TA,5,Attchd,1965,Unf,1,288,11,2006,Normal
177000,80,124,11512,Corner,Edwards,Norm,Norm,1959,2006,Gable,BrkFace,84,TA,CBlock,300,1019,1357,0,1357,2,1,Ex,5,Basment,1959,RFn,1,312,5,2008,Normal
139000,50,53,5362,Corner,Crawfor,Norm,Norm,1910,2003,Gable,None,0,TA,PConc,661,661,661,589,1250,3,1,TA,8,Detchd,1985,Unf,2,552,11,2007,Normal
137000,90,95,11345,Corner,NAmes,Feedr,Norm,1948,1950,Gable,Stone,567,TA,CBlock,708,928,928,992,1920,4,2,TA,10,Detchd,1948,Unf,2,400,7,2007,Normal
162000,60,NA,12936,CulDSac,NWAmes,Norm,Norm,1972,1972,Gable,None,0,TA,CBlock,130,723,735,660,1395,3,1,TA,6,Attchd,1972,Unf,2,497,12,2009,Normal
197900,80,NA,17871,CulDSac,NWAmes,Norm,Norm,1967,1976,Gable,BrkFace,359,TA,CBlock,1152,1680,1724,0,1724,3,1,TA,7,Attchd,1967,RFn,2,480,6,2009,Normal
237000,60,75,9473,Inside,CollgCr,Norm,Norm,2002,2002,Gable,NA,NA,Gd,PConc,324,1128,1128,903,2031,3,1,Gd,7,Attchd,2002,RFn,2,577,3,2008,Normal
68400,50,60,7500,Inside,IDOTRR,Norm,Norm,1920,1950,Gable,None,0,TA,CBlock,698,698,698,430,1128,2,1,TA,6,Detchd,1980,RFn,2,528,4,2010,Abnorml
227000,20,67,9808,Inside,CollgCr,Norm,Norm,2002,2002,Gable,BrkFace,110,Gd,PConc,785,1573,1573,0,1573,3,1,Gd,6,Attchd,2002,RFn,2,544,3,2009,Normal
180000,20,50,8049,CulDSac,Timber,Norm,Norm,1990,1990,Hip,BrkFace,54,TA,CBlock,256,1309,1339,0,1339,2,1,TA,6,Attchd,1990,Fin,2,484,7,2006,Normal
150500,20,61,8800,Inside,CollgCr,Norm,Norm,1977,2008,Gable,None,0,TA,CBlock,364,1040,1040,0,1040,3,1,Gd,5,Detchd,1977,Unf,2,484,9,2009,Normal
139000,90,94,9400,Corner,Mitchel,Norm,Norm,1971,1971,Mansard,None,0,TA,CBlock,912,912,912,912,1824,4,2,TA,8,NA,NA,NA,0,0,4,2010,Normal
169000,50,50,9638,Inside,SWISU,Feedr,Norm,1919,1990,Gable,None,0,TA,PConc,804,804,1699,748,2447,4,1,Gd,10,Detchd,1969,Unf,1,336,3,2010,Normal
132500,50,50,6000,Inside,BrkSide,Norm,Norm,1939,1950,Gable,None,0,TA,CBlock,780,780,825,587,1412,4,1,TA,6,Detchd,1939,Unf,1,280,5,2009,Normal
143000,20,NA,9790,Inside,NWAmes,Feedr,Norm,1963,1963,Hip,BrkFace,451,TA,CBlock,678,1328,1328,0,1328,3,1,TA,6,Attchd,1963,Unf,2,528,6,2010,Normal
190000,20,NA,36500,Inside,ClearCr,Norm,Norm,1964,1964,Gable,BrkCmn,621,TA,CBlock,812,1624,1582,0,1582,4,1,TA,7,Attchd,1964,Unf,2,390,6,2006,Normal
278000,120,40,5664,Inside,StoneBr,Norm,Norm,2000,2000,Gable,None,0,Gd,PConc,343,1501,1659,0,1659,2,1,Ex,5,Attchd,2000,Fin,2,499,10,2009,Normal
281000,60,86,11065,Inside,NridgHt,Norm,Norm,2006,2006,Gable,Stone,788,Gd,PConc,1085,1085,1120,850,1970,3,1,Ex,8,BuiltIn,2006,Fin,3,753,10,2006,Partial
180500,80,NA,14112,Corner,NAmes,Norm,Norm,1964,1964,Hip,BrkFace,86,TA,PConc,138,1152,1152,0,1152,3,1,TA,6,Attchd,1964,RFn,2,484,4,2010,Normal
119500,160,21,1680,Inside,BrDale,Norm,Norm,1972,1972,Gable,BrkFace,268,TA,CBlock,399,630,630,672,1302,3,1,TA,6,Detchd,1972,Unf,1,264,2,2009,Normal
107500,70,60,6600,Corner,OldTown,Norm,Norm,1892,1965,Gable,None,0,TA,Stone,994,994,1378,994,2372,4,2,TA,11,Attchd,1985,RFn,1,432,12,2009,Normal
162900,60,78,10140,Inside,NWAmes,Norm,Norm,1976,1976,Gable,None,0,TA,PConc,638,832,832,832,1664,4,1,TA,8,Attchd,1976,RFn,2,528,3,2006,Normal
115000,20,60,8172,Inside,Edwards,Norm,Norm,1955,1990,Hip,None,0,TA,CBlock,697,864,864,0,864,2,1,TA,5,Detchd,1957,Unf,2,572,4,2006,Normal
138500,20,70,8400,Inside,NAmes,Feedr,Norm,1968,1968,Hip,BrkFace,168,TA,CBlock,36,1052,1052,0,1052,3,1,TA,5,Attchd,1968,RFn,1,288,11,2006,Normal
155000,20,80,8700,Inside,NAmes,Norm,Norm,1963,1963,Hip,BrkFace,148,TA,CBlock,344,1120,1128,0,1128,3,1,TA,6,Attchd,1963,RFn,2,525,12,2008,Normal
140000,180,35,3675,Inside,Edwards,Norm,Norm,2005,2006,Gable,BrkFace,82,TA,PConc,0,547,1072,0,1072,2,1,TA,5,Basment,2005,Fin,2,525,6,2006,Partial
160000,60,313,63887,Corner,Edwards,Feedr,Norm,2008,2008,Hip,Stone,796,Ex,PConc,466,6110,4692,950,5642,3,1,Ex,12,Attchd,2008,Fin,2,1418,1,2008,Partial
154000,20,75,7500,Inside,NAmes,Norm,Norm,1959,1994,Hip,None,0,TA,CBlock,0,1246,1246,0,1246,3,1,Gd,6,Attchd,1959,RFn,1,305,5,2010,Normal
225000,60,NA,10762,CulDSac,Gilbert,Norm,Norm,1999,1999,Gable,None,344,Gd,PConc,284,978,1005,978,1983,3,1,Gd,9,Attchd,1999,Fin,2,490,5,2009,Normal
177500,70,NA,7500,Inside,Crawfor,Norm,Norm,1942,1950,Gable,None,0,TA,CBlock,224,771,753,741,1494,3,1,Gd,7,Attchd,1942,Unf,1,213,11,2009,Normal
290000,60,92,10120,Inside,NoRidge,Norm,Norm,1994,1994,Hip,BrkFace,391,Gd,PConc,425,1165,1203,1323,2526,4,1,Gd,8,Attchd,1994,RFn,3,844,12,2006,Normal
232000,20,73,8688,Inside,Somerst,Norm,Norm,2005,2005,Gable,BrkFace,228,Gd,PConc,1616,1616,1616,0,1616,3,1,Gd,7,Attchd,2005,RFn,3,834,4,2006,Normal
130000,160,32,3363,Inside,Edwards,Norm,Norm,2004,2004,Gable,Stone,117,Gd,PConc,976,976,976,732,1708,3,1,Gd,7,Detchd,2004,Unf,2,380,4,2006,Normal
325000,20,108,13173,Corner,NridgHt,Norm,Norm,2006,2007,Hip,Stone,300,Gd,PConc,80,1652,1652,0,1652,2,1,Ex,6,Attchd,2006,Fin,2,840,11,2009,Normal
202500,120,48,6955,Inside,NridgHt,Norm,Norm,2005,2006,Gable,Stone,94,Gd,PConc,1368,1368,1368,0,1368,2,1,Gd,6,Attchd,2005,RFn,2,474,9,2006,Partial
138000,20,60,8072,Inside,CollgCr,Norm,Norm,1994,1995,Gable,None,0,TA,PConc,244,990,990,0,990,3,1,TA,5,Detchd,2000,Unf,2,480,5,2009,Normal
147000,20,100,12000,Inside,OldTown,Norm,Norm,1948,2005,Gable,None,0,TA,CBlock,172,924,1122,0,1122,2,1,Gd,6,Attchd,1948,Unf,2,528,5,2008,Normal
179200,20,NA,7153,Inside,SawyerW,Norm,Norm,1991,1991,Gable,BrkFace,88,TA,CBlock,78,1278,1294,0,1294,3,1,Gd,6,Attchd,1991,RFn,2,496,6,2008,Normal
335000,20,100,17500,Inside,Crawfor,PosA,Norm,1959,2002,Gable,None,0,Gd,PConc,496,1902,1902,0,1902,3,1,Ex,7,Attchd,1959,Fin,2,567,5,2010,Normal
203000,20,68,8814,Inside,CollgCr,Norm,Norm,2005,2007,Gable,BrkFace,80,Gd,PConc,349,1274,1274,0,1274,3,1,Gd,6,Attchd,2005,RFn,2,508,1,2007,Partial
302000,60,NA,9572,Inside,NoRidge,Norm,Norm,1990,1990,Gable,BrkFace,336,Gd,PConc,971,1453,1453,1357,2810,4,1,Gd,9,Attchd,1990,RFn,2,750,6,2007,Normal
333168,60,108,14774,Corner,NoRidge,Norm,Norm,1999,1999,Gable,BrkFace,165,Gd,PConc,1393,1393,1422,1177,2599,4,1,Gd,10,BuiltIn,1999,Fin,3,779,5,2010,Normal
119000,20,60,8190,Inside,Edwards,Norm,Norm,1954,1954,Hip,None,0,TA,CBlock,216,948,948,0,948,3,1,TA,5,Detchd,1956,Unf,1,280,10,2007,Normal
206900,60,85,11075,Inside,NAmes,Norm,Norm,1969,1969,Gable,None,0,TA,CBlock,176,952,1092,1020,2112,4,1,TA,9,Attchd,1969,Unf,2,576,6,2008,Normal
295493,20,61,10226,Inside,CollgCr,Norm,Norm,2008,2008,Gable,Stone,270,Gd,PConc,1622,1622,1630,0,1630,3,1,Ex,8,Attchd,2008,RFn,3,860,1,2009,Normal
208900,120,47,4230,Corner,Somerst,Norm,Norm,2006,2007,Gable,None,0,Gd,PConc,1352,1352,1352,0,1352,2,1,Gd,5,Attchd,2006,RFn,2,466,4,2007,Partial
275000,20,NA,14781,CulDSac,CollgCr,Norm,Norm,2001,2002,Hip,BrkFace,178,Gd,PConc,1753,1753,1787,0,1787,3,1,Gd,7,Attchd,2001,RFn,3,748,8,2006,Normal
111000,20,75,10215,Inside,Edwards,Norm,Norm,1954,1954,Hip,BrkFace,132,TA,PConc,372,864,948,0,948,3,1,TA,5,Attchd,1954,Unf,1,248,2,2007,Normal
156500,20,70,8400,Inside,NAmes,Norm,Norm,1957,1957,Hip,None,0,TA,CBlock,628,1478,1478,0,1478,3,1,TA,6,Attchd,1957,RFn,2,442,6,2009,Normal
72500,20,NA,6627,Corner,BrkSide,Feedr,Norm,1949,1950,Hip,None,0,TA,CBlock,0,0,720,0,720,2,1,TA,4,Detchd,1955,Unf,1,287,7,2008,Normal
190000,60,107,10186,Inside,NoRidge,Norm,Norm,1992,1992,Gable,None,0,Gd,PConc,76,750,1061,862,1923,3,1,Gd,8,Attchd,1992,RFn,2,564,6,2010,Normal
82500,30,50,5330,Inside,BrkSide,Norm,Norm,1940,1950,Hip,None,0,Fa,CBlock,140,420,708,0,708,2,1,Fa,5,NA,NA,NA,0,0,12,2009,Normal
147000,20,75,9986,Inside,Somerst,Norm,Norm,2006,2007,Gable,BrkFace,428,Gd,PConc,1795,1795,1795,0,1795,2,1,Gd,7,Attchd,2007,RFn,3,895,2,2007,Partial
55000,30,40,3636,Inside,IDOTRR,Norm,Norm,1922,1950,Gable,None,0,TA,BrkTil,796,796,796,0,796,2,1,TA,5,NA,NA,NA,0,0,1,2008,Normal
79000,30,70,4270,Inside,Edwards,Norm,Norm,1931,2006,Gable,None,0,TA,BrkTil,0,544,774,0,774,3,1,Gd,6,NA,NA,NA,0,0,5,2007,Normal
130500,20,60,6600,Inside,Mitchel,Norm,Norm,1982,2008,Gable,None,0,Gd,CBlock,175,816,816,0,816,3,1,Gd,5,Attchd,1982,Unf,1,264,10,2008,Normal
256000,50,60,10440,Corner,OldTown,Norm,Norm,1920,1950,Gable,None,0,Gd,BrkTil,1017,1510,1584,1208,2792,5,1,TA,8,Detchd,1920,Unf,2,520,6,2008,Normal
176500,60,63,9084,Inside,Gilbert,Norm,Norm,1998,1998,Hip,None,0,TA,PConc,935,935,955,677,1632,3,1,TA,8,Attchd,1998,Fin,2,462,6,2006,Normal
227000,20,85,10000,Inside,Somerst,Norm,Norm,2006,2006,Hip,Stone,410,Gd,PConc,1588,1588,1588,0,1588,3,1,Gd,7,Attchd,2006,RFn,3,825,12,2007,Normal
132500,80,55,10780,Inside,CollgCr,Norm,Norm,1976,1976,Gable,None,0,TA,CBlock,428,911,954,0,954,3,1,TA,6,Detchd,1976,Unf,2,576,7,2006,Normal
100000,20,67,8877,Inside,Edwards,Norm,Norm,1938,1958,Gable,None,0,TA,CBlock,126,816,816,0,816,2,1,TA,3,Detchd,1958,Unf,1,288,5,2009,Normal
125500,50,60,7200,Corner,IDOTRR,Norm,Norm,1938,1995,Gable,None,0,TA,CBlock,803,803,803,557,1360,2,1,Gd,6,Detchd,1951,Unf,1,297,7,2006,Normal
125000,160,24,2368,Inside,BrDale,Norm,Norm,1970,1970,Gable,None,312,TA,CBlock,0,765,765,600,1365,3,1,TA,7,Attchd,1970,Unf,2,440,5,2009,Normal
167900,20,80,9650,Inside,NWAmes,Norm,Norm,1977,1977,Gable,BrkFace,360,TA,CBlock,664,1350,1334,0,1334,2,1,TA,6,Attchd,1977,RFn,2,630,4,2009,Normal
135000,90,87,9246,Inside,NWAmes,Feedr,Norm,1973,1973,Gable,BrkFace,564,TA,CBlock,1656,1656,1656,0,1656,4,2,TA,8,Detchd,1973,Unf,2,506,11,2008,Normal
52500,30,153,4118,Corner,OldTown,Feedr,Norm,1941,1950,Gable,None,0,TA,CBlock,693,693,693,0,693,2,1,Fa,4,NA,NA,NA,0,0,3,2006,Normal
200000,60,95,13450,Corner,CollgCr,Norm,Norm,2002,2002,Gable,None,0,Gd,PConc,216,916,920,941,1861,3,1,Gd,8,BuiltIn,2002,RFn,2,492,6,2006,Normal
128500,20,120,9560,Corner,CollgCr,Norm,Norm,1972,1972,Hip,None,0,TA,CBlock,504,864,864,0,864,3,1,TA,5,Attchd,1972,RFn,1,288,6,2006,Normal
123000,20,70,8294,Inside,NAmes,Norm,Norm,1971,1971,Gable,None,0,TA,CBlock,858,858,872,0,872,3,1,TA,5,Detchd,1974,Unf,4,480,6,2007,Normal
155000,20,66,13695,Inside,SawyerW,RRAe,Norm,2003,2004,Gable,None,0,TA,PConc,300,1114,1114,0,1114,3,1,Gd,6,Detchd,2004,Unf,2,576,7,2008,Normal
228500,60,NA,9375,Inside,CollgCr,Norm,Norm,2002,2002,Gable,BrkFace,149,Gd,PConc,1284,1284,1284,885,2169,3,1,Gd,7,Attchd,2002,RFn,2,647,8,2007,Normal
177000,50,57,7558,Inside,Crawfor,Norm,Norm,1928,1950,Gable,None,0,TA,BrkTil,896,896,1172,741,1913,3,1,TA,9,Detchd,1929,Unf,2,342,3,2009,Normal
155835,60,85,11103,Corner,CollgCr,Norm,Norm,2006,2006,Gable,None,0,Gd,PConc,728,728,728,728,1456,3,1,Gd,8,Attchd,2006,Fin,2,440,7,2007,Partial
108500,30,50,6000,Inside,OldTown,Norm,Norm,1920,1950,Hip,None,0,TA,PConc,710,960,960,0,960,2,1,Fa,5,Detchd,1997,Unf,1,308,7,2007,Normal
262500,20,NA,20781,CulDSac,NWAmes,PosN,Norm,1968,2003,Hip,None,0,TA,CBlock,1203,1568,2156,0,2156,3,1,TA,9,Attchd,1968,RFn,2,508,6,2006,Normal
283463,20,93,15306,Corner,Timber,Norm,Norm,2006,2007,Gable,Stone,100,Gd,PConc,1652,1732,1776,0,1776,3,1,Gd,7,Attchd,2006,Fin,3,712,5,2007,Partial
215000,20,NA,16196,Inside,SawyerW,Norm,Norm,1998,1998,Gable,None,0,Gd,PConc,39,1482,1494,0,1494,3,1,Gd,5,Attchd,1998,RFn,2,514,8,2007,Normal
122000,70,50,5250,Inside,OldTown,Norm,Norm,1872,1987,Gable,None,0,TA,BrkTil,425,684,938,1215,2358,4,1,TA,8,NA,NA,NA,0,0,12,2008,Normal
200000,90,91,11643,Inside,NAmes,Artery,Norm,1969,1969,Gable,BrkFace,368,TA,CBlock,748,1248,1338,1296,2634,6,2,TA,12,Detchd,1969,Unf,4,968,8,2009,Normal
171000,60,70,9247,Inside,NAmes,Norm,Norm,1962,1962,Gable,BrkFace,318,TA,CBlock,539,858,858,858,1716,4,1,TA,8,Attchd,1962,Fin,2,490,3,2008,Normal
134900,50,50,6000,Inside,BrkSide,Norm,Norm,1937,2000,Gable,None,0,Gd,BrkTil,698,698,786,390,1176,2,1,TA,4,Detchd,1999,Unf,2,624,7,2009,Normal
410000,50,56,14720,CulDSac,NoRidge,Norm,Norm,1995,1996,Hip,BrkFace,579,Gd,PConc,1217,2033,2053,1185,3238,4,1,Gd,9,Attchd,1996,Fin,3,666,3,2010,Normal
235000,60,NA,10316,Inside,CollgCr,Norm,Norm,2000,2000,Gable,None,0,Gd,PConc,257,992,992,873,1865,3,1,Gd,7,Attchd,2000,RFn,3,839,6,2008,Normal
170000,80,102,10192,Inside,NWAmes,Norm,Norm,1968,1992,Gable,BrkFace,143,TA,CBlock,570,570,1222,698,1920,4,1,Gd,8,Attchd,1968,RFn,2,487,9,2006,Normal
110000,20,NA,9477,Corner,NAmes,Norm,Norm,1966,1966,Gable,BrkFace,65,TA,CBlock,524,864,892,0,892,3,1,TA,5,Attchd,1966,RFn,1,264,10,2008,Normal
149900,20,NA,12537,CulDSac,NAmes,Norm,Norm,1971,2008,Gable,None,0,TA,CBlock,344,1078,1078,0,1078,3,1,TA,6,Attchd,1971,Fin,2,500,4,2010,Normal
177500,160,NA,2117,Inside,Somerst,Norm,Norm,2000,2000,Gable,BrkFace,216,Gd,PConc,378,756,769,804,1573,3,1,Gd,5,Detchd,2000,Unf,2,440,6,2010,Normal
315000,20,129,16737,FR3,NridgHt,Norm,Norm,2004,2005,Hip,BrkFace,66,Gd,PConc,533,1980,1980,0,1980,3,1,Ex,8,Attchd,2004,Fin,3,770,9,2006,Normal
189000,70,51,9842,Inside,SWISU,Feedr,Norm,1921,1998,Gable,None,0,TA,BrkTil,612,612,990,1611,2601,4,1,TA,8,BuiltIn,1998,RFn,2,621,5,2008,Normal
260000,20,124,16158,Inside,StoneBr,Norm,Norm,2005,2005,Hip,Stone,16,Gd,PConc,256,1530,1530,0,1530,3,1,Gd,7,Attchd,2005,Fin,2,430,6,2009,Normal
104900,50,NA,12513,FR2,NAmes,Feedr,Norm,1920,2007,Gable,None,0,TA,BrkTil,715,715,1281,457,1738,4,1,TA,7,Attchd,1920,Unf,1,368,6,2009,Normal
156932,60,73,8499,Inside,Gilbert,Norm,Norm,2006,2007,Gable,None,0,TA,PConc,616,616,616,796,1412,3,1,Gd,6,BuiltIn,2007,Fin,2,432,3,2007,Partial
144152,160,30,3180,Inside,Somerst,Norm,Norm,2005,2005,Gable,None,0,Gd,PConc,600,600,520,600,1200,2,1,Gd,4,Detchd,2005,RFn,2,480,4,2006,Abnorml
216000,60,NA,7500,Inside,Somerst,Norm,Norm,2000,2000,Gable,None,0,Gd,PConc,281,814,814,860,1674,3,1,Gd,7,Attchd,2000,RFn,2,663,1,2010,Normal
193000,60,68,9179,Inside,CollgCr,Norm,Norm,1999,1999,Gable,BrkFace,158,Gd,PConc,240,873,882,908,1790,3,1,Gd,7,Attchd,1999,RFn,2,588,6,2008,Abnorml
127000,160,41,2665,Inside,MeadowV,Norm,Norm,1977,1977,Gable,None,0,TA,PConc,36,757,925,550,1475,4,1,TA,6,Attchd,1977,RFn,1,336,7,2006,Normal
144000,120,NA,4435,Inside,CollgCr,Norm,Norm,2003,2004,Gable,BrkFace,170,Gd,PConc,163,848,848,0,848,1,1,Gd,4,Attchd,2003,Fin,2,420,6,2009,Normal
232000,20,48,10635,FR2,CollgCr,Norm,Norm,2003,2003,Hip,BrkFace,171,Gd,PConc,315,1657,1668,0,1668,3,1,Gd,8,Attchd,2003,Fin,2,502,5,2010,Normal
105000,50,90,5400,Corner,OldTown,Artery,Norm,1920,1950,Gable,None,0,Fa,PConc,420,840,840,534,1374,2,1,TA,6,Detchd,1967,Fin,1,338,10,2009,Normal
165500,80,80,9600,Inside,NAmes,Norm,Norm,1955,1996,Hip,None,0,TA,CBlock,161,992,1661,0,1661,3,1,Gd,8,BuiltIn,1955,RFn,1,377,10,2008,Normal
274300,60,75,9750,Corner,CollgCr,Norm,Norm,1998,1998,Gable,None,0,TA,PConc,133,1108,1108,989,2097,3,1,Gd,8,Detchd,1998,RFn,2,583,6,2006,Normal
466500,20,NA,11400,Inside,NoRidge,Norm,Norm,2001,2002,Hip,BrkFace,705,Ex,PConc,1351,2633,2633,0,2633,2,1,Ex,8,Attchd,2001,RFn,3,804,3,2007,Normal
250000,60,85,10625,Inside,Somerst,Norm,Norm,2005,2005,Gable,None,0,Gd,PConc,1026,1026,1026,932,1958,3,1,Gd,9,Attchd,2005,Fin,3,936,7,2008,Normal
239000,20,89,10991,Inside,Timber,Norm,Norm,2007,2007,Gable,BrkFace,80,Gd,PConc,1571,1571,1571,0,1571,3,1,Gd,7,Attchd,2007,Fin,3,722,12,2007,Partial
91000,30,52,6292,Inside,SWISU,Norm,Norm,1930,1950,Gable,None,0,TA,BrkTil,384,768,790,0,790,2,1,TA,4,Detchd,1925,Unf,1,160,4,2008,Normal
117000,50,60,10998,Inside,Edwards,Norm,Norm,1941,1960,Gable,None,0,TA,CBlock,156,984,984,620,1604,3,1,TA,6,Detchd,1977,Unf,2,660,7,2009,Normal
83000,160,21,1953,Inside,BrDale,Norm,Norm,1973,1973,Gable,BrkFace,408,TA,CBlock,174,483,483,504,987,2,1,TA,5,Detchd,1973,Unf,1,264,6,2006,Normal
167500,80,73,9735,Inside,Timber,Norm,Norm,2006,2007,Gable,None,0,TA,PConc,384,384,754,640,1394,3,1,Gd,7,BuiltIn,2007,Fin,2,400,5,2008,Normal
58500,30,45,8212,Inside,Edwards,Norm,Norm,1914,1950,Gable,None,0,TA,BrkTil,661,864,864,0,864,2,1,TA,5,Detchd,1938,Unf,1,200,6,2010,Normal
237500,20,NA,12925,Corner,NAmes,Norm,Norm,1970,1970,Gable,None,0,TA,CBlock,340,1205,2117,0,2117,4,1,TA,7,Attchd,1970,Fin,2,550,5,2008,Normal
157000,70,60,7200,Corner,OldTown,Norm,Norm,1920,1950,Hip,None,0,TA,BrkTil,596,596,998,764,1762,4,1,Gd,8,Detchd,1989,Unf,2,576,10,2006,Normal
112000,30,NA,25339,Inside,Sawyer,Norm,Norm,1918,2007,Gable,None,0,TA,BrkTil,816,816,1416,0,1416,3,1,Gd,7,Attchd,2007,Unf,2,576,8,2007,Normal
105000,50,60,9060,Inside,Edwards,Norm,Norm,1939,1950,Gable,None,0,TA,BrkTil,356,560,698,560,1258,2,1,TA,6,Detchd,1939,Unf,1,280,10,2009,Normal
125500,50,40,5436,Inside,IDOTRR,Norm,Norm,1922,2007,Gable,None,0,TA,BrkTil,61,796,796,358,1154,3,1,Gd,7,Detchd,1922,Unf,1,240,5,2010,Normal
250000,60,80,16692,Inside,NWAmes,RRAn,Norm,1978,1978,Gable,BrkFace,184,TA,CBlock,133,1392,1392,1392,2784,5,1,Gd,12,Attchd,1978,RFn,2,564,7,2006,Normal
136000,50,60,8520,Inside,OldTown,Artery,Norm,1916,1950,Gable,None,0,TA,BrkTil,0,714,1664,862,2526,5,1,Gd,10,Detchd,1916,Unf,1,216,8,2007,Family
377500,20,42,14892,CulDSac,Gilbert,Norm,Norm,2006,2007,Gable,Stone,160,Ex,PConc,426,1746,1746,0,1746,3,1,Ex,7,Attchd,2006,Fin,3,758,10,2009,Normal
131000,50,60,6000,Inside,BrkSide,Norm,Norm,1941,1950,Gable,None,0,TA,BrkTil,360,735,869,349,1218,3,1,TA,6,Detchd,2003,Unf,2,440,3,2007,Normal
235000,20,70,9100,Inside,CollgCr,Norm,Norm,2000,2000,Gable,BrkFace,244,Gd,PConc,125,1525,1525,0,1525,3,1,Gd,6,Attchd,2000,RFn,2,541,9,2006,Normal
124000,90,65,8944,Inside,NAmes,Norm,Norm,1967,1967,Gable,None,0,TA,CBlock,1584,1584,1584,0,1584,4,2,TA,8,Detchd,1967,Unf,3,792,4,2009,Normal
123000,85,68,7838,Inside,NAmes,Norm,Norm,1967,1967,Gable,None,0,TA,CBlock,95,864,900,0,900,3,1,TA,6,Attchd,1967,RFn,1,288,12,2006,Normal
163000,190,60,10800,Inside,OldTown,Norm,Norm,1905,2000,Gable,None,0,TA,BrkTil,482,482,1221,691,1912,3,2,TA,7,Detchd,2003,Unf,2,672,4,2008,Normal
246578,120,53,4045,Inside,Blmngtn,Norm,Norm,2006,2006,Hip,BrkFace,45,Gd,PConc,286,1356,1500,0,1500,2,1,Gd,6,Attchd,2006,Fin,3,648,10,2006,Partial
281213,60,88,12665,Inside,Timber,Norm,Norm,2005,2006,Hip,BrkFace,245,Gd,PConc,1094,1094,1133,1349,2482,4,1,Gd,9,BuiltIn,2005,Fin,3,642,2,2007,Normal
160000,20,NA,57200,Inside,Timber,Norm,Norm,1948,1950,Gable,None,0,TA,CBlock,60,747,1687,0,1687,3,1,TA,7,Detchd,1966,Unf,2,572,6,2010,Normal
